,日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
2935,20220531,7211,三菱自動車工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,4,TOPIX Mid400
2936,20220531,7212,エフテック,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2937,20220531,7213,レシップホールディングス,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2938,20220531,7214,ＧＭＢ,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2939,20220531,7215,ファルテック,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2940,20220531,7217,テイン,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2941,20220531,7218,田中精密工業,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2942,20220531,7219,エッチ・ケー・エス,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2943,20220531,7220,武蔵精密工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,6,TOPIX Small 1
2944,20220531,7222,日産車体,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2945,20220531,7224,新明和工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,6,TOPIX Small 1
2946,20220531,7226,極東開発工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2947,20220531,7228,デイトナ,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2948,20220531,7229,ユタカ技研,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2949,20220531,7231,トピー工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2950,20220531,7235,東京ラヂエーター製造,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2951,20220531,7236,ティラド,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2952,20220531,7238,曙ブレーキ工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2953,20220531,7239,タチエス,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2954,20220531,7240,ＮＯＫ,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,4,TOPIX Mid400
2955,20220531,7241,フタバ産業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,6,TOPIX Small 1
2956,20220531,7242,ＫＹＢ,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,6,TOPIX Small 1
2957,20220531,7244,市光工業,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2958,20220531,7245,大同メタル工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2959,20220531,7246,プレス工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,6,TOPIX Small 1
2960,20220531,7247,ミクニ,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2961,20220531,7250,太平洋工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,6,TOPIX Small 1
2962,20220531,7254,ユニバンス,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2963,20220531,7255,桜井製作所,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2964,20220531,7256,河西工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2965,20220531,7259,アイシン,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,4,TOPIX Mid400
2966,20220531,7261,マツダ,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,4,TOPIX Mid400
2967,20220531,7264,ムロコーポレーション,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2968,20220531,7265,エイケン工業,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2969,20220531,7266,今仙電機製作所,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2970,20220531,7267,本田技研工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,1,TOPIX Core30
2971,20220531,7268,タツミ,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2972,20220531,7269,スズキ,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,2,TOPIX Large70
2973,20220531,7270,ＳＵＢＡＲＵ,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,2,TOPIX Large70
2974,20220531,7271,安永,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2975,20220531,7272,ヤマハ発動機,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,4,TOPIX Mid400
2976,20220531,7273,イクヨ,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2977,20220531,7276,小糸製作所,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
2978,20220531,7277,ＴＢＫ,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2979,20220531,7278,エクセディ,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,6,TOPIX Small 1
2980,20220531,7279,ハイレックスコーポレーション,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2981,20220531,7280,ミツバ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
2982,20220531,7282,豊田合成,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,4,TOPIX Mid400
2983,20220531,7283,愛三工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2984,20220531,7284,盟和産業,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2985,20220531,7287,日本精機,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2986,20220531,7291,日本プラスト,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2987,20220531,7292,村上開明堂,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2988,20220531,7294,ヨロズ,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
2989,20220531,7296,エフ・シー・シー,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,6,TOPIX Small 1
2990,20220531,7297,カーメイト,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2991,20220531,7298,八千代工業,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2992,20220531,7299,フジオーゼックス,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2993,20220531,7305,新家工業,スタンダード（内国株式）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
2994,20220531,7309,シマノ,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,2,TOPIX Large70
2995,20220531,7313,テイ・エス　テック,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,4,TOPIX Mid400
2996,20220531,7314,小田原機器,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2997,20220531,7315,ＩＪＴＴ,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2998,20220531,7317,松屋アールアンドディ,グロース（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
2999,20220531,7318,セレンディップ・ホールディングス,グロース（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
3000,20220531,7320,日本リビング保証,グロース（内国株式）,7200,その他金融業,16,金融（除く銀行） ,-,-
3001,20220531,7322,三十三フィナンシャルグループ,プライム（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
3002,20220531,7325,アイリックコーポレーション,グロース（内国株式）,7150,保険業,16,金融（除く銀行） ,-,-
3003,20220531,7326,ＳＢＩインシュアランスグループ,グロース（内国株式）,7150,保険業,16,金融（除く銀行） ,-,-
3004,20220531,7327,第四北越フィナンシャルグループ,プライム（内国株式）,7050,銀行業,15,銀行 ,6,TOPIX Small 1
3005,20220531,7337,ひろぎんホールディングス,プライム（内国株式）,7050,銀行業,15,銀行 ,4,TOPIX Mid400
3006,20220531,7338,インヴァスト,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
3007,20220531,7339,アイペットホールディングス,グロース（内国株式）,7150,保険業,16,金融（除く銀行） ,-,-
3008,20220531,7342,ウェルスナビ,グロース（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
3009,20220531,7343,ブロードマインド,グロース（内国株式）,7150,保険業,16,金融（除く銀行） ,-,-
3010,20220531,7345,アイ・パートナーズフィナンシャル,グロース（内国株式）,7200,その他金融業,16,金融（除く銀行） ,-,-
3011,20220531,7347,マーキュリアホールディングス,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
3012,20220531,7350,おきなわフィナンシャルグループ,プライム（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
3013,20220531,7351,グッドパッチ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3014,20220531,7352,Ｂｒａｎｄｉｎｇ　Ｅｎｇｉｎｅｅｒ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3015,20220531,7353,ＫＩＹＯラーニング,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3016,20220531,7354,ダイレクトマーケティングミックス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
3017,20220531,7355,一寸房,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
3018,20220531,7356,Ｒｅｔｔｙ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3019,20220531,7357,ジオコード,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3020,20220531,7358,ポピンズ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
3021,20220531,7359,東京通信,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3022,20220531,7360,オンデック,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3023,20220531,7361,ヒューマンクリエイションホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3024,20220531,7362,Ｔ．Ｓ．Ｉ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3025,20220531,7363,ベビーカレンダー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3026,20220531,7364,琉球アスティーダスポーツクラブ,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
3027,20220531,7366,ＬＩＴＡＬＩＣＯ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
3028,20220531,7367,セルム,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3029,20220531,7368,表示灯,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3030,20220531,7369,メイホーホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3031,20220531,7370,Ｅｎｊｉｎ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3032,20220531,7371,全研本社,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3033,20220531,7372,デコルテ・ホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3034,20220531,7373,アイドマ・ホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3035,20220531,7374,コンフィデンス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3036,20220531,7375,リファインバースグループ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3037,20220531,7376,ＢＣＣ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3038,20220531,7377,ＤＮホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3039,20220531,7378,アシロ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3040,20220531,7379,サーキュレーション,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3041,20220531,7380,十六フィナンシャルグループ,プライム（内国株式）,7050,銀行業,15,銀行 ,6,TOPIX Small 1
3042,20220531,7381,北國フィナンシャルホールディングス,プライム（内国株式）,7050,銀行業,15,銀行 ,6,TOPIX Small 1
3043,20220531,7383,ネットプロテクションズホールディングス,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
3044,20220531,7384,プロクレアホールディングス,プライム（内国株式）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
3045,20220531,7399,ナンシン,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
3046,20220531,7408,ジャムコ,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
3047,20220531,7412,アトム,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3048,20220531,7413,創健社,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3049,20220531,7414,小野建,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3050,20220531,7416,はるやまホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3051,20220531,7417,南陽,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3052,20220531,7419,ノジマ,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
3053,20220531,7420,佐鳥電機,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3054,20220531,7421,カッパ・クリエイト,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
3055,20220531,7422,東邦レマック,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3056,20220531,7425,初穂商事,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3057,20220531,7426,山大,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3058,20220531,7427,エコートレーディング,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3059,20220531,7433,伯東,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3060,20220531,7434,オータケ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3061,20220531,7435,ナ・デックス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3062,20220531,7438,コンドーテック,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3063,20220531,7442,中山福,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3064,20220531,7443,横浜魚類,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3065,20220531,7444,ハリマ共和物産,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3066,20220531,7445,ライトオン,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3067,20220531,7446,東北化学薬品,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3068,20220531,7447,ナガイレーベン,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3069,20220531,7450,サンデー,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3070,20220531,7451,三菱食品,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3071,20220531,7453,良品計画,プライム（内国株式）,6100,小売業,14,小売 ,4,TOPIX Mid400
3072,20220531,7455,パリミキホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3073,20220531,7456,松田産業,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3074,20220531,7458,第一興商,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
3075,20220531,7459,メディパルホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
3076,20220531,7460,ヤギ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3077,20220531,7461,キムラ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3078,20220531,7462,ＣＡＰＩＴＡ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3079,20220531,7463,アドヴァングループ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3080,20220531,7464,セフテック,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3081,20220531,7466,ＳＰＫ,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3082,20220531,7467,萩原電気ホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3083,20220531,7472,鳥羽洋行,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3084,20220531,7475,アルビス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3085,20220531,7476,アズワン,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
3086,20220531,7477,ムラキ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3087,20220531,7480,スズデン,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3088,20220531,7481,尾家産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3089,20220531,7482,シモジマ,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3090,20220531,7483,ドウシシャ,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3091,20220531,7486,サンリン,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3092,20220531,7487,小津産業,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3093,20220531,7490,日新商事,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3094,20220531,7494,コナカ,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3095,20220531,7500,西川計測,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3096,20220531,7501,ティムコ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3097,20220531,7502,プラザクリエイト本社,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3098,20220531,7504,高速,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3099,20220531,7505,扶桑電通,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3100,20220531,7506,ハウス　オブ　ローゼ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3101,20220531,7508,Ｇ－７ホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
3102,20220531,7509,アイエーグループ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3103,20220531,7510,たけびし,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3104,20220531,7512,イオン北海道,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3105,20220531,7513,コジマ,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3106,20220531,7514,ヒマラヤ,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3107,20220531,7515,マルヨシセンター,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3108,20220531,7516,コーナン商事,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
3109,20220531,7518,ネットワンシステムズ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
3110,20220531,7520,エコス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3111,20220531,7521,ムサシ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3112,20220531,7522,ワタミ,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
3113,20220531,7523,アールビバン,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3114,20220531,7524,マルシェ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3115,20220531,7525,リックス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3116,20220531,7527,システムソフト,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
3117,20220531,7531,清和中央ホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3118,20220531,7532,パン・パシフィック・インターナショナルホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,4,TOPIX Mid400
3119,20220531,7537,丸文,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3120,20220531,7538,大水,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3121,20220531,7539,アイナボホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3122,20220531,7544,スリーエフ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3123,20220531,7545,西松屋チェーン,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
3124,20220531,7550,ゼンショーホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,4,TOPIX Mid400
3125,20220531,7551,ウェッズ,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
3126,20220531,7552,ハピネット,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3127,20220531,7554,幸楽苑ホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3128,20220531,7555,大田花き,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3129,20220531,7559,ジーエフシー,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3130,20220531,7561,ハークスレイ,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3131,20220531,7562,安楽亭,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3132,20220531,7564,ワークマン,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3133,20220531,7565,萬世電機,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3134,20220531,7567,栄電子,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3135,20220531,7570,橋本総業ホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3136,20220531,7571,ヤマノホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3137,20220531,7575,日本ライフライン,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
3138,20220531,7578,ニチリョク,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3139,20220531,7581,サイゼリヤ,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
3140,20220531,7585,かんなん丸,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3141,20220531,7590,タカショー,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3142,20220531,7593,ＶＴホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
3143,20220531,7595,アルゴグラフィックス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
3144,20220531,7596,魚力,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3145,20220531,7599,ＩＤＯＭ,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
3146,20220531,7600,日本エム・ディ・エム,プライム（内国株式）,3750,精密機器,9,電機・精密 ,6,TOPIX Small 1
3147,20220531,7601,ポプラ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3148,20220531,7602,カーチスホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3149,20220531,7603,マックハウス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3150,20220531,7604,梅の花,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3151,20220531,7605,フジ・コーポレーション,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3152,20220531,7606,ユナイテッドアローズ,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
3153,20220531,7607,進和,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3154,20220531,7608,エスケイジャパン,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3155,20220531,7609,ダイトロン,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3156,20220531,7610,テイツー,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3157,20220531,7611,ハイデイ日高,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
3158,20220531,7613,シークス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
3159,20220531,7614,オーエムツーネットワーク,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3160,20220531,7615,ＹＵ－ＷＡ　Ｃｒｅａｔｉｏｎ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3161,20220531,7616,コロワイド,プライム（内国株式）,6100,小売業,14,小売 ,4,TOPIX Mid400
3162,20220531,7618,ピーシーデポコーポレーション,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3163,20220531,7619,田中商事,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3164,20220531,7621,うかい,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3165,20220531,7623,サンオータス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3166,20220531,7624,ＮａＩＴＯ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3167,20220531,7625,グローバルダイニング,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3168,20220531,7628,オーハシテクニカ,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3169,20220531,7630,壱番屋,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
3170,20220531,7634,星医療酸器,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3171,20220531,7635,杉田エース,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3172,20220531,7636,ハンズマン,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3173,20220531,7637,白銅,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3174,20220531,7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3175,20220531,7640,トップカルチャー,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3176,20220531,7643,ダイイチ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3177,20220531,7646,ＰＬＡＮＴ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3178,20220531,7647,音通,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
